,cleave,0,1,2,3,4,5,6,7
4575,1,7,3,3,4,18,17,18,17
4576,-1,7,3,12,5,6,8,18,4
4577,-1,7,3,13,4,17,10,10,15
4578,-1,7,4,3,1,18,1,1,11
4579,-1,7,4,4,1,18,1,1,11
4580,1,7,4,4,5,16,4,7,1
4581,1,7,4,4,10,11,10,6,3
4582,-1,7,4,6,6,18,3,18,6
4583,-1,7,4,7,14,1,12,10,10
4584,-1,7,4,8,6,5,6,16,9
4585,-1,7,4,10,12,18,13,5,5
4586,-1,7,4,12,14,4,8,20,14
4587,-1,7,4,16,6,4,10,12,14
4588,-1,7,4,17,1,5,10,6,13
4589,-1,7,4,17,17,5,12,16,8
4590,1,7,4,18,12,10,10,18,4
4591,-1,7,4,19,2,3,6,2,4
4592,-1,7,5,2,4,4,5,6,9
4593,-1,7,5,13,11,17,7,6,12
4594,1,7,5,14,6,8,10,4,1
4595,-1,7,5,16,14,5,6,17,18
4596,1,7,6,3,10,10,4,2,1
4597,-1,7,6,3,16,3,10,14,10
4598,-1,7,6,3,16,16,18,13,18
4599,-1,7,6,7,18,6,1,3,10
4600,-1,7,6,8,3,13,17,6,17
4601,-1,7,6,8,14,13,3,6,14
4602,-1,7,6,12,17,6,5,16,6
4603,-1,7,7,4,6,6,18,3,18
4604,1,7,7,8,20,10,4,6,17
4605,-1,7,8,10,16,13,19,6,1
4606,-1,7,8,13,6,16,13,5,9
4607,1,7,8,18,4,1,4,1,11
4608,-1,7,9,13,16,1,13,14,6
4609,1,7,10,5,14,18,4,20,1
4610,-1,7,10,9,12,13,18,8,1
4611,-1,7,10,12,10,16,6,12,9
4612,-1,7,10,13,16,13,18,17,1
4613,-1,7,11,7,1,20,1,10,4
4614,-1,7,12,1,14,12,10,11,14
4615,-1,7,12,6,8,8,17,12,20
4616,-1,7,13,3,5,4,13,16,17
4617,-1,7,13,4,4,5,4,7,11
4618,1,7,13,4,10,5,4,1,10
4619,-1,7,13,10,16,2,7,6,19
4620,-1,7,13,13,16,1,4,18,4
4621,-1,7,14,3,1,3,8,4,3
4622,-1,7,14,6,1,6,5,14,3
4623,-1,7,14,15,13,13,16,4,11
4624,1,7,16,4,12,5,14,17,10
4625,-1,7,16,10,18,8,3,17,10
4626,-1,7,16,11,3,17,10,10,1
4627,-1,7,16,14,1,18,4,4,10
4628,-1,7,16,16,10,1,4,13,15
4629,-1,7,16,16,18,20,13,17,14
4630,-1,7,16,18,12,20,9,13,13
4631,-1,7,17,4,2,2,7,6,3
4632,-1,7,17,16,14,16,6,3,4
4633,-1,7,18,1,1,1,4,10,6
4634,-1,7,18,10,2,12,16,4,3
4635,-1,7,18,16,5,13,10,4,6
4636,1,7,20,4,6,1,18,18,8
4637,1,7,20,10,1,18,18,10,10
4638,-1,7,20,14,3,17,10,8,15
4639,-1,7,20,17,4,6,1,4,10
4640,-1,8,1,1,3,11,10,6,16
4641,-1,8,1,1,11,12,4,13,9
4642,-1,8,1,1,16,14,16,5,10
4643,-1,8,1,1,18,11,12,17,19
4644,-1,8,1,2,8,6,4,9,10
4645,-1,8,1,3,10,18,18,6,10
4646,-1,8,1,5,6,16,6,6,6
4647,-1,8,1,6,10,12,18,10,15
4648,-1,8,1,8,6,3,10,18,9
4649,-1,8,1,10,1,17,10,7,3
4650,-1,8,1,10,3,10,6,6,16
4651,-1,8,1,11,1,17,18,17,1
4652,-1,8,1,13,13,10,10,14,4
4653,-1,8,1,13,18,10,10,3,1
4654,-1,8,1,16,18,1,3,17,1
4655,-1,8,1,17,6,6,1,18,5
4656,-1,8,1,17,14,6,4,10,18
4657,-1,8,1,17,14,6,7,14,3
4659,1,8,1,18,12,1,18,10,17
4660,-1,8,2,1,6,13,17,1,10
4661,1,8,2,3,20,4,10,7,4
4662,-1,8,2,5,17,16,18,14,9
4663,-1,8,2,16,14,4,4,16,8
4664,-1,8,3,1,8,14,13,6,2
4665,-1,8,3,3,9,6,8,10,15
4666,-1,8,3,4,20,2,18,14,14
4667,-1,8,3,6,11,12,16,8,1
4668,-1,8,3,6,12,9,18,17,10
4669,-1,8,3,6,14,14,17,8,8
4670,-1,8,3,6,17,7,8,1,9
4671,-1,8,3,10,14,9,11,13,10
4672,-1,8,3,12,13,1,10,1,3
4673,-1,8,3,12,16,14,6,1,20
4674,-1,8,3,13,17,6,17,20,7
4675,-1,8,3,14,10,9,13,6,6
4676,-1,8,4,1,2,3,18,2,10
4677,-1,8,4,1,4,7,17,10,15
4678,-1,8,4,1,5,10,12,16,14
4679,-1,8,4,1,7,6,17,6,17
4680,-1,8,4,1,12,16,6,1,18
4681,-1,8,4,3,13,16,17,18,10
4682,1,8,4,4,10,5,10,3,10
4684,-1,8,4,4,16,1,8,3,4
4685,-1,8,4,6,1,6,1,1,9
4686,-1,8,4,6,11,9,5,3,15
4687,-1,8,4,7,5,16,14,5,6
4688,-1,8,4,7,8,14,18,12,9
4689,1,8,4,8,3,5,4,17,10
4690,-1,8,4,8,10,12,13,12,9
4691,-1,8,4,9,13,17,20,1,17
4692,-1,8,4,10,1,20,4,14,18
4693,-1,8,4,10,10,13,4,1,14
4694,-1,8,4,11,3,6,17,4,12
4695,-1,8,4,12,12,13,17,18,9
4696,-1,8,4,12,17,13,4,4,9
4697,-1,8,4,13,8,3,4,20,2
4698,-1,8,4,13,13,13,10,3,1
4699,-1,8,4,16,5,10,3,8,16
4700,-1,8,4,16,6,18,8,12,10
4701,-1,8,4,16,7,14,5,14,13
4702,-1,8,4,16,16,16,13,4,18
4703,-1,8,4,17,8,6,4,8,10
4704,-1,8,4,18,11,12,16,5,4
4705,-1,8,5,3,7,4,5,17,9
4706,-1,8,5,4,16,10,13,4,12
4707,-1,8,5,14,6,14,16,10,9
4708,-1,8,5,17,3,18,12,16,8
4709,-1,8,5,17,6,16,1,3,8
4710,-1,8,5,19,1,13,4,16,1
4711,-1,8,6,3,10,18,9,16,17
4712,1,8,6,3,11,1,8,10,6
4713,-1,8,6,4,7,17,13,16,1
4714,-1,8,6,4,9,10,3,4,15
4715,-1,8,6,4,12,6,4,10,10
4716,-1,8,6,5,8,4,12,12,18
4718,-1,8,6,6,10,1,1,14,4
4719,-1,8,6,7,18,3,16,6,9
4720,-1,8,6,9,4,3,1,18,15
4721,-1,8,6,13,12,1,13,10,8
4722,-1,8,7,3,12,5,6,8,18
4723,-1,8,7,4,17,17,5,12,16
4724,-1,8,7,6,6,7,17,1,9
4725,-1,8,7,10,13,16,13,18,17
4726,-1,8,7,12,6,8,8,17,12
4727,-1,8,7,16,16,10,1,4,13
4728,1,8,8,1,2,8,4,16,7
4729,1,8,8,1,6,7,4,16,6
4730,-1,8,8,3,3,9,6,8,10
4731,-1,8,8,3,8,8,17,7,15
4732,-1,8,8,3,8,10,17,9,15
4733,-1,8,8,4,1,2,3,18,2
4734,-1,8,8,4,6,11,9,5,3
4735,-1,8,8,4,12,17,13,4,4
4736,-1,8,8,5,14,6,14,16,10
4737,-1,8,8,6,6,6,16,6,6
4738,-1,8,8,6,9,4,3,1,18
4739,-1,8,8,7,3,17,4,17,9
4740,-1,8,8,7,16,16,10,1,4
4741,-1,8,8,8,6,6,6,16,6
4742,-1,8,8,12,4,3,8,1,9
4743,-1,8,8,12,16,16,8,17,17
4744,-1,8,8,12,20,3,10,13,12
4745,-1,8,8,13,18,10,18,6,1
4746,-1,8,8,14,10,9,13,3,18
4747,-1,8,8,16,1,13,16,1,3
4748,-1,8,8,16,8,8,7,16,16
4749,-1,8,8,16,17,18,4,13,1
4750,-1,8,8,18,12,19,18,12,15
4751,-1,8,9,13,8,19,14,15,13
4752,-1,8,10,3,1,6,1,14,20
4753,-1,8,10,3,3,6,6,3,10
4754,-1,8,10,3,3,8,6,7,6
4755,-1,8,10,3,3,18,3,16,16
4756,-1,8,10,4,1,16,10,4,6
4757,1,8,10,4,3,10,18,5,13
4758,-1,8,10,4,6,7,10,6,18
4759,-1,8,10,4,6,12,3,8,4
4760,-1,8,10,4,12,1,12,18,10
4761,-1,8,10,4,17,10,13,17,4
4762,-1,8,10,5,9,3,3,20,5
4763,-1,8,10,6,8,17,4,16,5
4764,-1,8,10,6,14,12,6,8,16
4765,-1,8,10,7,3,3,2,1,5
4766,1,8,10,8,16,16,4,4,6
4767,-1,8,10,10,3,14,6,14,10
4768,-1,8,10,10,12,1,1,19,10
4769,-1,8,10,12,9,13,6,10,9
4770,-1,8,10,13,18,6,1,1,12
4771,-1,8,10,13,18,6,1,4,16
4772,-1,8,10,14,1,4,7,4,10
4773,-1,8,10,16,1,8,1,1,11
4774,1,8,10,16,11,11,3,18,3
4775,-1,8,10,16,13,19,6,1,4
4776,1,8,10,17,10,10,14,6,18
4777,-1,8,10,17,14,10,7,13,15
4778,-1,8,10,18,6,3,10,11,15
4779,-1,8,10,18,6,13,4,6,2
4780,-1,8,11,1,9,3,3,10,16
4781,-1,8,11,3,7,4,4,1,15
4782,-1,8,11,4,12,1,12,18,10
4783,-1,8,12,1,10,20,13,4,6
4784,-1,8,12,4,3,8,1,9,15
4785,1,8,12,8,10,5,1,3,17
4786,-1,8,12,16,16,8,17,17,9
4787,-1,8,12,17,1,2,5,4,1
4788,-1,8,12,18,2,12,4,12,16
4789,-1,8,12,20,3,10,13,12,12
4790,-1,8,12,20,3,10,13,17,12
4791,-1,8,13,5,17,6,12,18,9
4792,-1,8,13,6,6,16,16,17,13
4793,-1,8,13,18,3,8,16,3,16
4794,-1,8,13,18,10,18,6,1,10
4795,-1,8,13,18,14,17,14,7,13
4796,-1,8,14,1,11,13,17,10,8
4797,-1,8,14,3,6,16,10,3,10
4798,-1,8,14,3,6,16,14,12,17
4800,-1,8,14,3,13,3,6,20,19
4801,-1,8,14,3,17,16,15,13,13
4802,1,8,14,4,10,18,4,1,8
4803,-1,8,14,6,8,17,9,13,1
4804,-1,8,14,7,4,17,8,6,9
4805,1,8,14,8,3,10,4,17,6
4806,-1,8,14,10,3,6,10,12,1
4807,-1,8,14,10,4,13,17,5,8
4808,-1,8,14,10,9,13,3,18,18
4809,-1,8,14,10,14,4,4,10,1
4810,-1,8,14,12,18,13,10,4,3
4811,-1,8,14,13,3,6,14,11,13
4812,-1,8,14,13,6,2,8,12,20
4813,-1,8,14,13,12,17,17,6,9
4814,-1,8,14,14,1,17,17,18,9
4815,-1,8,14,16,8,8,16,17,18
4816,-1,8,14,16,16,13,13,9,3
4817,-1,8,14,17,6,8,16,1,8
4818,-1,8,14,18,17,13,13,6,5
4819,-1,8,15,3,11,10,10,1,12
4820,1,8,16,1,3,8,4,17,8
4821,-1,8,16,1,8,3,6,11,12
4822,-1,8,16,1,16,1,16,5,5
4823,-1,8,16,4,1,14,1,8,9
4824,-1,8,16,4,6,10,7,13,15
4825,-1,8,16,5,6,17,17,9,3
4826,-1,8,16,5,17,4,18,3,3
4827,1,8,16,6,10,20,14,6,1
4828,-1,8,16,8,8,7,16,16,10
4829,-1,8,16,10,6,10,13,5,6
4830,-1,8,16,10,16,6,3,7,2
4831,1,8,16,11,12,5,4,18,13
4832,-1,8,16,16,16,10,1,18,18
4833,-1,8,16,17,18,4,13,1,14
4834,-1,8,16,18,4,6,16,16,9
4835,-1,8,17,3,2,9,3,13,9
4836,1,8,17,4,6,5,4,1,1
4837,1,8,17,4,11,18,1,10,12
4838,-1,8,17,4,16,5,14,18,9
4839,-1,8,17,5,9,4,4,4,13
4840,-1,8,17,7,10,1,13,6,17
4841,-1,8,17,8,7,10,13,16,13
4842,-1,8,17,8,8,6,9,4,3
4843,-1,8,17,9,10,18,4,18,6
4844,-1,8,17,9,13,3,18,20,9
4845,-1,8,17,10,1,16,16,14,1
4846,-1,8,17,18,13,1,20,5,12
4847,-1,8,18,1,1,16,12,10,15
4848,-1,8,18,2,1,1,20,1,7
4849,-1,8,18,3,18,8,3,14,12
4850,-1,8,18,4,1,10,12,6,9
4851,-1,8,18,4,3,8,8,3,17
4852,1,8,18,4,6,10,11,17,17
4853,-1,8,18,5,1,9,13,13,3
4854,-1,8,18,8,7,12,6,8,8
4855,-1,8,18,9,4,18,16,17,20
4856,-1,8,18,10,1,9,13,13,3
4858,-1,8,18,10,13,11,12,7,9
4859,-1,8,18,10,17,17,16,1,6
4860,-1,8,18,11,3,13,10,6,6
4861,-1,8,18,12,12,10,10,9,13
4862,-1,8,18,12,17,12,18,13,15
4863,-1,8,18,13,9,13,4,4,4
4864,-1,8,18,15,13,3,12,17,20
4865,-1,8,18,16,11,3,18,8,14
4866,-1,8,18,16,15,13,4,4,10
4867,-1,8,18,16,17,17,18,4,17
4868,-1,8,18,16,18,3,4,17,8
4869,-1,8,18,17,4,4,1,8,1
4870,-1,8,18,18,8,6,7,18,3
4871,-1,8,18,18,8,17,3,6,15
4872,-1,8,18,18,13,3,18,16,9
4873,-1,8,19,10,20,16,10,1,19
4874,-1,8,19,12,8,9,3,4,10
4875,-1,8,20,3,17,13,2,8,14
4876,-1,8,20,8,13,10,13,3,4
4877,-1,8,20,9,13,18,17,3,5
4878,1,8,20,17,12,20,4,1,6
4879,-1,8,20,18,13,10,17,3,9
4880,-1,9,1,17,20,3,9,10,2
4881,-1,9,3,3,10,16,6,1,3
4882,-1,9,3,3,20,5,1,9,9
4883,-1,9,3,5,1,1,4,18,18
4884,-1,9,3,6,3,6,17,8,17
4885,-1,9,3,13,16,1,18,1,9
4886,-1,9,3,13,16,18,18,18,15
4887,-1,9,3,18,4,16,20,8,7
4888,-1,9,4,3,6,14,4,20,1
4889,-1,9,4,3,8,8,14,6,5
4890,-1,9,4,4,4,13,18,9,9
4891,-1,9,4,12,10,10,3,5,8
4892,-1,9,4,13,1,10,12,4,1
4893,-1,9,4,14,8,18,13,9,13
4894,-1,9,4,18,1,1,14,18,9
4895,-1,9,4,18,16,17,20,8,9
4897,-1,9,6,4,4,12,10,11,3
4898,-1,9,8,4,9,4,14,16,9
4899,-1,9,10,13,12,10,17,7,10
4900,-1,9,12,13,18,8,1,14,9
4901,-1,9,13,3,18,18,8,17,4
4902,-1,9,13,4,4,4,18,1,14
4903,-1,9,13,4,5,18,3,8,8
4904,-1,9,13,4,11,8,6,7,20
4905,1,9,13,6,11,18,18,17,5
4906,-1,9,13,8,1,1,18,11,12
4907,-1,9,13,8,16,18,4,6,16
4908,-1,9,13,8,19,14,15,13,16
4909,-1,9,13,12,11,18,17,13,6
4910,-1,9,13,13,1,3,20,9,13
4911,-1,9,13,16,1,13,14,6,6
4912,-1,9,13,16,5,3,13,12,10
4913,-1,9,13,18,16,13,10,10,10
4915,-1,9,18,8,18,18,8,17,3
4916,-1,9,18,12,10,1,4,10,5
4917,-1,9,18,17,10,3,19,1,9
4918,1,10,1,1,3,5,4,8,6
4919,-1,10,1,1,4,8,4,6,1
4920,-1,10,1,1,6,8,18,6,12
4921,-1,10,1,1,10,6,6,12,16
4922,-1,10,1,1,11,14,3,13,4
4923,-1,10,1,1,14,4,18,11,9
4924,-1,10,1,1,18,13,18,14,3
4925,-1,10,1,3,1,18,1,18,17
4926,-1,10,1,3,3,18,17,10,3
4927,-1,10,1,4,1,10,6,17,10
4928,-1,10,1,4,3,9,4,12,20
4929,-1,10,1,4,4,9,10,14,1
4930,-1,10,1,4,8,18,14,10,18
4931,-1,10,1,4,9,3,4,5,4
4932,-1,10,1,4,9,10,13,12,10
4934,-1,10,1,4,13,1,3,5,4
4935,-1,10,1,4,18,1,14,7,20
4936,-1,10,1,4,18,9,13,10,18
4937,-1,10,1,5,8,14,3,13,3
4938,-1,10,1,6,1,6,12,16,18
4939,-1,10,1,7,4,8,6,5,6
4940,-1,10,1,7,8,10,16,13,19
4941,-1,10,1,8,5,12,10,10,12
4942,-1,10,1,8,10,6,6,1,9
4943,1,10,1,8,10,10,6,11,10
4944,-1,10,1,8,18,4,1,10,12
4945,-1,10,1,10,3,10,6,6,17
4946,-1,10,1,10,10,3,6,16,12
4947,-1,10,1,12,9,18,13,1,1
4948,-1,10,1,13,8,16,16,16,9
4949,-1,10,1,13,17,14,19,10,3
4950,-1,10,1,14,1,18,12,1,15
4951,-1,10,1,14,8,1,1,4,12
4952,-1,10,1,14,8,8,4,1,2
4953,-1,10,1,14,17,4,1,10,11
4954,1,10,1,16,3,5,4,8,6
4955,-1,10,1,16,4,8,16,17,19
4956,-1,10,1,16,14,13,6,18,3
4957,-1,10,1,16,16,14,1,18,16
4958,-1,10,1,17,17,10,3,4,16
4959,-1,10,1,18,1,12,3,4,4
4960,-1,10,1,18,3,1,18,8,1
4961,1,10,1,18,3,20,4,12,18
4962,-1,10,1,18,8,13,6,6,16
4963,-1,10,1,20,4,14,18,1,9
4964,1,10,2,4,3,8,8,14,10
4965,1,10,2,4,10,8,12,1,10
4966,-1,10,2,8,6,4,12,6,4
4967,-1,10,2,10,13,16,12,17,9
4968,-1,10,2,12,16,4,3,8,15
4969,-1,10,2,13,8,10,13,1,9
4970,-1,10,2,16,4,1,1,10,14
4971,-1,10,2,20,18,1,10,3,5
4972,-1,10,3,1,6,1,14,20,6
4973,-1,10,3,1,6,10,13,14,9
4974,-1,10,3,1,10,17,3,13,16
4975,-1,10,3,1,12,17,10,1,4
4976,-1,10,3,1,18,17,14,14,4
4977,-1,10,3,3,6,6,3,10,17
4978,-1,10,3,3,8,6,7,6,18
4979,-1,10,3,3,18,3,16,16,18
4980,-1,10,3,4,16,10,17,12,15
4981,-1,10,3,6,1,3,2,8,11
4982,-1,10,3,6,10,12,1,16,14
4983,-1,10,3,6,10,16,12,8,10
4984,-1,10,3,6,12,4,10,3,10
4985,-1,10,3,6,16,12,18,18,5
4986,-1,10,3,6,18,1,12,1,10
4987,-1,10,3,10,6,6,16,16,5
4988,-1,10,3,10,6,6,17,12,5
4989,-1,10,3,10,16,12,6,9,13
4990,1,10,3,12,6,1,14,8,3
4991,-1,10,3,13,1,4,9,3,4
4992,-1,10,3,14,6,14,10,12,9
4993,-1,10,3,14,13,17,14,17,18
4994,-1,10,3,16,10,1,1,12,18
4995,-1,10,3,18,1,13,10,16,10
4996,-1,10,4,1,12,9,8,6,5
4997,-1,10,4,1,16,10,4,6,3
4998,-1,10,4,1,16,10,4,16,1
4999,-1,10,4,1,18,14,12,11,18
5000,-1,10,4,2,1,3,3,15,1
5001,-1,10,4,3,18,14,13,7,3
5002,-1,10,4,5,1,8,14,13,12
5003,-1,10,4,5,13,19,6,13,9
5004,-1,10,4,6,1,12,1,20,7
5005,-1,10,4,6,4,4,17,5,4
5006,-1,10,4,6,7,10,6,18,17
5007,-1,10,4,6,8,5,17,6,16
5008,1,10,4,6,10,3,10,15,13
5009,-1,10,4,6,12,3,8,4,10
5010,-1,10,4,6,12,4,14,5,8
5011,-1,10,4,6,16,6,10,4,16
5012,-1,10,4,6,17,10,10,9,13
5013,-1,10,4,7,6,8,14,13,3
5014,-1,10,4,7,16,3,2,1,5
5015,-1,10,4,8,8,12,4,3,8
5016,-1,10,4,9,3,5,1,1,4
5017,-1,10,4,9,8,4,9,4,14
5018,1,10,4,10,5,17,4,10,1
5019,-1,10,4,10,8,12,6,20,8
5020,-1,10,4,12,1,12,18,10,1
5021,-1,10,4,12,1,16,6,9,13
5022,-1,10,4,12,10,13,1,16,9
5024,-1,10,4,14,5,18,16,8,10
5026,-1,10,4,16,4,11,4,3,1
5027,-1,10,4,16,4,12,9,8,13
5028,-1,10,4,16,7,14,3,1,3
5029,-1,10,4,16,10,10,13,6,8
5030,-1,10,4,17,1,6,6,18,11
5031,-1,10,4,17,6,9,8,17,3
5032,-1,10,4,17,10,13,17,4,20
5033,-1,10,4,20,1,16,13,1,7
5034,-1,10,5,2,16,4,20,15,13
5035,-1,10,5,3,9,3,6,3,6
5036,-1,10,5,3,14,10,7,4,6
5037,-1,10,5,7,7,4,6,6,18
5038,-1,10,5,8,20,6,7,20,9
5039,-1,10,5,9,3,3,20,5,1
5040,-1,10,5,10,17,3,10,20,13
5041,-1,10,5,12,8,13,5,17,6
5042,-1,10,5,13,10,17,1,14,7
5043,-1,10,5,15,3,6,3,8,10
5044,-1,10,6,3,14,14,16,5,6
5045,-1,10,6,4,2,8,8,1,6
5046,-1,10,6,5,16,4,18,4,10
5048,-1,10,6,6,12,16,16,13,16
5049,-1,10,6,6,16,3,17,1,9
5050,-1,10,6,6,16,10,11,4,20
5051,-1,10,6,7,4,10,6,7,19
5052,-1,10,6,8,4,14,14,18,10
5053,-1,10,6,8,17,4,16,5,14
5054,-1,10,6,10,18,3,6,14,4
5055,-1,10,6,11,10,3,13,1,4
5056,-1,10,6,12,18,17,17,2,12
5057,-1,10,6,14,1,4,4,18,18
5058,-1,10,6,14,12,6,8,16,3
5059,-1,10,6,14,17,3,3,17,15
5060,-1,10,6,16,4,18,18,3,9
5061,-1,10,6,16,20,6,16,10,1
5062,-1,10,6,18,1,3,10,17,6
5063,-1,10,6,18,8,1,2,8,6
5064,-1,10,6,19,12,16,5,18,18
5065,-1,10,6,20,13,18,17,12,1
5066,-1,10,7,3,13,4,17,10,10
5067,-1,10,7,4,10,12,18,13,5
5068,-1,10,7,4,19,2,3,6,2
5069,-1,10,7,13,4,4,5,4,7
5070,1,10,7,18,3,10,1,14,8
5071,-1,10,8,1,10,16,8,3,16
5072,-1,10,8,3,1,8,14,13,6
5073,-1,10,8,5,4,16,10,13,4
5074,-1,10,8,6,13,12,1,13,10
5075,-1,10,8,8,12,20,3,10,13
5076,-1,10,8,10,4,6,12,3,8
5077,-1,10,8,10,4,17,10,13,17
5078,-1,10,8,10,5,9,3,3,20
5079,-1,10,8,11,1,9,3,3,10
5080,-1,10,8,12,1,1,8,14,9
5081,-1,10,8,12,6,20,8,14,9
5082,-1,10,8,13,18,14,17,14,7
5083,-1,10,8,14,14,1,17,17,18
5084,-1,10,8,16,4,1,14,1,8
5085,-1,10,8,16,5,17,4,18,3
5086,-1,10,8,18,16,11,3,18,8
5087,-1,10,8,18,16,18,3,4,17
5088,-1,10,8,18,18,13,3,18,16
5089,-1,10,8,19,12,8,9,3,4
5090,-1,10,8,20,8,13,10,13,3
5091,-1,10,9,3,3,16,19,10,9
5092,-1,10,9,4,13,1,10,12,4
5093,-1,10,9,12,13,18,8,1,14
5094,-1,10,9,13,3,18,18,8,17
5095,-1,10,9,13,4,5,18,3,8
5096,-1,10,9,13,8,16,18,4,6
5097,-1,10,9,13,12,11,18,17,13
5098,-1,10,10,1,1,10,6,6,12
5099,-1,10,10,1,4,13,1,3,5
5100,1,10,10,1,12,5,10,1,14
5101,-1,10,10,1,12,9,18,13,1
5102,-1,10,10,1,16,6,11,1,15
5103,-1,10,10,3,1,6,10,13,14
5104,-1,10,10,3,1,10,17,3,13
5105,-1,10,10,3,1,18,17,14,14
5106,-1,10,10,3,6,16,12,18,18
5107,-1,10,10,3,14,6,14,10,12
5108,-1,10,10,3,16,13,1,10,9
5109,-1,10,10,3,18,1,13,10,16
5110,-1,10,10,3,20,4,3,3,4
5111,-1,10,10,4,6,16,6,10,4
5112,1,10,10,4,10,5,12,16,8
5113,1,10,10,4,12,10,4,9,8
5114,-1,10,10,5,12,8,13,5,17
5115,-1,10,10,5,13,10,17,1,14
5116,-1,10,10,5,18,7,20,10,1
5117,-1,10,10,6,6,16,10,11,4
5118,-1,10,10,6,8,4,14,14,18
5119,-1,10,10,6,14,17,3,3,17
5120,-1,10,10,6,18,1,3,10,17
5121,-1,10,10,6,19,12,16,5,18
5122,-1,10,10,8,6,13,12,1,13
5123,-1,10,10,9,13,8,16,18,4
5124,-1,10,10,9,13,12,11,18,17
5125,-1,10,10,10,1,16,6,11,1
5126,-1,10,10,10,5,13,10,17,1
5127,-1,10,10,10,6,14,17,3,3
5128,-1,10,10,10,16,15,13,18,10
5129,-1,10,10,12,1,1,19,10,9
5130,1,10,10,12,10,2,20,10,3
5131,-1,10,10,13,1,14,17,16,10
5132,-1,10,10,13,4,1,14,7,9
5134,1,10,10,14,11,8,17,8,7
5135,-1,10,10,16,6,10,10,3,16
5136,-1,10,10,16,15,13,18,10,4
5137,-1,10,10,16,20,18,7,8,10
5138,-1,10,10,18,1,4,17,5,1
5139,-1,10,10,18,3,10,3,7,14
5140,-1,10,10,18,4,4,8,7,15
5141,-1,10,10,19,1,1,6,14,15
5142,-1,10,10,19,16,14,6,14,10
5143,-1,10,10,20,3,10,4,12,10
5144,-1,10,10,20,15,6,3,18,18
5145,1,10,11,4,20,1,8,10,16
5146,1,10,11,6,1,18,18,11,4
5147,-1,10,11,9,3,13,16,18,18
5148,-1,10,11,9,4,4,6,18,9
5149,-1,10,11,10,14,6,18,3,10
5150,-1,10,11,17,14,1,6,18,4
5151,-1,10,11,17,17,18,7,1,8
5152,-1,10,11,18,18,6,4,16,6
5153,-1,10,12,3,3,3,4,17,4
5154,-1,10,12,4,1,12,10,16,12
5155,-1,10,12,5,8,9,14,16,9
5156,-1,10,12,5,12,9,16,1,13
5157,-1,10,12,6,9,4,18,1,1
5158,-1,10,12,6,12,10,14,10,4
5159,-1,10,12,6,12,14,13,11,4
5160,-1,10,12,8,8,12,16,16,8
5161,-1,10,12,10,4,3,18,14,13
5162,-1,10,12,10,14,3,4,16,5
5163,-1,10,12,13,3,5,9,13,13
5164,-1,10,12,16,10,1,4,4,9
5165,-1,10,12,16,12,6,5,8,2
5166,-1,10,12,16,12,17,14,18,18
5167,-1,10,13,1,6,3,1,10,10
5168,-1,10,13,1,14,17,16,10,4
5169,-1,10,13,2,8,10,12,1,15
5170,1,10,13,4,3,13,10,10,16
5171,-1,10,13,4,12,1,16,7,9
5172,-1,10,13,5,1,3,3,9,15
5173,-1,10,13,6,1,1,18,3,10
5174,-1,10,13,12,10,17,7,10,12
5175,-1,10,13,13,17,7,13,8,15
5176,-1,10,13,16,13,18,17,1,14
5177,-1,10,13,17,4,20,3,16,15
5178,-1,10,13,18,6,1,1,12,5
5179,-1,10,13,18,6,1,4,16,5
5180,-1,10,14,1,1,9,3,13,16
5181,-1,10,14,1,4,7,4,10,12
5182,-1,10,14,1,10,16,10,1,18
5183,1,10,14,1,12,18,4,7,10
5184,-1,10,14,3,4,16,5,17,15
5185,-1,10,14,3,8,4,12,1,20
5187,-1,10,14,3,18,16,1,16,17
5188,-1,10,14,4,4,10,1,1,1
5189,1,10,14,4,10,5,10,1,7
5190,1,10,14,4,10,18,14,20,13
5191,-1,10,14,4,14,10,11,6,1
5192,-1,10,14,5,8,16,16,6,10
5193,-1,10,14,5,10,10,3,17,2
5194,-1,10,14,6,6,14,10,4,4
5195,-1,10,14,6,16,10,10,19,1
5196,-1,10,14,6,18,7,14,6,1
5197,-1,10,14,9,4,4,1,14,9
5198,-1,10,14,9,11,13,10,6,9
5199,-1,10,14,10,18,3,1,6,9
5200,-1,10,14,13,17,13,14,18,17
5201,-1,10,14,14,1,6,3,14,4
5203,-1,10,14,16,7,4,12,14,4
5204,-1,10,14,16,14,18,13,12,8
5205,-1,10,14,20,1,3,13,18,16
5206,-1,10,15,8,16,16,10,4,6
5207,-1,10,16,1,5,6,3,18,16
5208,-1,10,16,1,8,1,1,11,12
5209,-1,10,16,1,17,11,13,16,3
5210,-1,10,16,2,7,6,19,18,10
5211,-1,10,16,3,1,8,13,6,10
5212,-1,10,16,3,4,8,9,4,4
5213,-1,10,16,3,10,12,4,18,13
5214,-1,10,16,3,18,2,3,18,13
5215,-1,10,16,4,18,6,3,17,14
5216,-1,10,16,5,5,3,7,16,17
5217,-1,10,16,6,3,7,2,8,8
5220,-1,10,16,6,10,10,3,16,13
5221,-1,10,16,7,17,18,4,4,9
5222,1,10,16,10,6,10,4,17,1
5224,-1,10,16,10,13,2,8,10,12
5225,-1,10,16,13,16,10,4,1,15
5226,-1,10,16,13,19,6,1,4,18
5227,-1,10,16,15,13,14,3,1,10
5228,-1,10,16,15,13,18,10,4,6
5229,-1,10,16,17,16,8,1,14,10
